#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NC_010658.1	3163967	3164170	-	-	-	SBBS512_RS29850	WP_001324407.1	67	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3164285	3164992	+	-	-	SBBS512_RS19330	WP_000234502.1	235	MULTISPECIES: membrane protein
chr	NC_010658.1	3165322	3165858	-	-	-	SBBS512_RS19340	WP_000942800.1	178	MULTISPECIES: general secretion pathway protein
chr	NC_010658.1	3165860	3167038	-	-	-	SBBS512_RS19345	WP_000094969.1	392	MULTISPECIES: type II secretion system protein GspL
chr	NC_010658.1	3168015	3168614	-	-	-	SBBS512_RS19355	WP_001255034.1	199	MULTISPECIES: type II secretion system protein GspJ
chr	NC_010658.1	3168611	3168982	-	-	-	SBBS512_RS19360	WP_000820139.1	123	MULTISPECIES: type II secretion system protein GspI
chr	NC_010658.1	3168979	3169542	-	-	-	SBBS512_RS19365	WP_001115135.1	187	MULTISPECIES: type II secretion system protein GspH
chr	NC_010658.1	3169546	3170001	-	-	-	SBBS512_RS19370	WP_001087282.1	151	MULTISPECIES: type II secretion system protein GspG
chr	NC_010658.1	3170018	3171241	-	-	-	SBBS512_RS19375	WP_001173432.1	407	MULTISPECIES: type II secretion system protein GspF
chr	NC_010658.1	3171381	3172733	-	-	-	SBBS512_RS19380	WP_024258648.1	450	MULTISPECIES: type II secretion system protein GspE
chr	NC_010658.1	3174758	3175600	-	-	-	SBBS512_RS19390	WP_071821707.1	280	MULTISPECIES: type II secretion system protein GspC
chr	NC_010658.1	3175781	3177319	-	-	-	SBBS512_RS19395	WP_000099170.1	512	MULTISPECIES: IS66 family transposase
chr	NC_010658.1	3177368	3177715	-	-	-	SBBS512_RS19400	WP_000612626.1	115	MULTISPECIES: transposase
chr	NC_010658.1	3177712	3178113	-	-	-	SBBS512_RS19405	WP_000536898.1	133	MULTISPECIES: transposase
chr	NC_010658.1	3178554	3180413	-	-	-	SBBS512_RS19410	WP_001297309.1	619	MULTISPECIES: bifunctional glutathionylspermidine amidase/synthase
chr	NC_010658.1	3180618	3181484	+	-	-	SBBS512_RS19415	WP_001295515.1	288	MULTISPECIES: thiol:disulfide oxidoreductase
chr	NC_010658.1	3181607	3181855	-	-	-	SBBS512_RS19420	WP_000334896.1	82	MULTISPECIES: hydrogenase-2 operon protein HybG
chr	NC_010658.1	3181868	3182209	-	-	-	SBBS512_RS19425	WP_000544953.1	113	MULTISPECIES: hydrogenase nickel incorporation protein
chr	NC_010658.1	3182202	3182690	-	-	-	SBBS512_RS19430	WP_000134014.1	162	MULTISPECIES: hydrogenase-2 operon protein HybE
chr	NC_010658.1	3182683	3183177	-	-	-	SBBS512_RS19435	WP_001221946.1	164	MULTISPECIES: hydrogenase 2 maturation endopeptidase
chr	NC_010658.1	3183177	3184880	-	-	-	SBBS512_RS19440	WP_000083065.1	567	MULTISPECIES: hydrogenase-2 large chain
chr	NC_010658.1	3184877	3186055	-	-	-	SBBS512_RS19445	WP_000017694.1	392	MULTISPECIES: Ni/Fe-hydrogenase cytochrome b subunit
chr	NC_010658.1	3186045	3187031	-	-	-	SBBS512_RS19450	WP_001081854.1	328	MULTISPECIES: hydrogenase
chr	NC_010658.1	3187034	3188152	-	-	-	SBBS512_RS19455	WP_000145410.1	372	MULTISPECIES: hydrogenase-2 small chain
chr	NC_010658.1	3188159	3188344	-	-	-	SBBS512_RS19460	WP_023636651.1	61	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3188341	3188628	-	-	-	SBBS512_RS19465	WP_001059136.1	95	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3189243	3189746	-	-	-	SBBS512_RS19475	WP_000089821.1	167	MULTISPECIES: transposase
chr	NC_010658.1	3189665	3189940	-	-	-	SBBS512_RS19480	WP_001317300.1	91	MULTISPECIES: transposase
chr	NC_010658.1	3189974	3190411	-	-	-	SBBS512_RS19485	WP_005043632.1	145	MULTISPECIES: carboxymethylenebutenolidase
chr	NC_010658.1	3190567	3191607	+	-	-	SBBS512_RS19490	WP_000262142.1	346	MULTISPECIES: glyceraldehyde 3-phosphate reductase
chr	NC_010658.1	3191647	3192141	-	-	-	SBBS512_RS19495	WP_000439331.1	164	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3192332	3193216	+	-	-	SBBS512_RS19500	WP_000018760.1	294	MULTISPECIES: NAD(P)-dependent oxidoreductase
chr	NC_010658.1	3193375	3193800	-	-	-	SBBS512_RS19505	WP_001240712.1	141	MULTISPECIES: biopolymer transporter ExbD
chr	NC_010658.1	3193807	3194541	-	-	-	SBBS512_RS19510	WP_000527839.1	244	MULTISPECIES: biopolymer transporter ExbB
chr	NC_010658.1	3194534	3194671	-	-	-	SBBS512_RS19515	WP_024167679.1	45	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3194793	3195980	+	-	-	SBBS512_RS19520	WP_012421639.1	395	MULTISPECIES: cystathionine beta-lyase
chr	NC_010658.1	3196120	3196779	+	-	-	SBBS512_RS19525	WP_000268416.1	219	MULTISPECIES: membrane protein
chr	NC_010658.1	3196819	3197718	-	-	-	SBBS512_RS19530	WP_001298382.1	299	MULTISPECIES: AraC family transcriptional regulator
chr	NC_010658.1	3197715	3197861	-	-	-	SBBS512_RS19535	WP_001298764.1	48	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3197912	3199075	+	-	-	SBBS512_RS19540	WP_001058802.1	387	MULTISPECIES: alcohol dehydrogenase
chr	NC_010658.1	3199180	3200007	+	-	-	SBBS512_RS19545	WP_000013170.1	275	MULTISPECIES: 2,5-didehydrogluconate reductase A
chr	NC_010658.1	3200207	3201133	+	-	-	SBBS512_RS19550	WP_000691638.1	308	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3201184	3201441	+	-	-	SBBS512_RS19555	WP_000848528.1	85	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3201515	3202006	+	-	-	SBBS512_RS19560	WP_012421456.1	163	hypothetical protein
chr	NC_010658.1	3202035	3202310	+	-	-	SBBS512_RS27445	WP_001317300.1	91	MULTISPECIES: transposase
chr	NC_010658.1	3202688	3203089	+	-	-	SBBS512_RS19570	WP_000536898.1	133	MULTISPECIES: transposase
chr	NC_010658.1	3203086	3203433	+	-	-	SBBS512_RS19575	WP_000612626.1	115	MULTISPECIES: transposase
chr	NC_010658.1	3203482	3205020	+	-	-	SBBS512_RS19580	WP_000099170.1	512	MULTISPECIES: IS66 family transposase
chr	NC_010658.1	3205364	3205639	-	-	-	SBBS512_RS19585	WP_001446308.1	91	MULTISPECIES: transposase
chr	NC_010658.1	3205780	3207999	-	-	-	SBBS512_RS19590	WP_000095194.1	739	YgiQ family radical SAM protein
chr	NC_010658.1	3208112	3208387	+	-	-	SBBS512_RS29870	WP_071821632.1	91	transposase
chr	NC_010658.1	3208432	3208809	+	-	-	SBBS512_RS19595	WP_000344405.1	125	MULTISPECIES: transposase
chr	NC_010658.1	3208887	3210299	-	-	-	SBBS512_RS19600	WP_000059395.1	470	MULTISPECIES: cell division protein FtsP
chr	NC_010658.1	3210374	3211111	-	-	-	SBBS512_RS19605	WP_000965712.1	245	MULTISPECIES: 1-acyl-sn-glycerol-3-phosphate acyltransferase
chr	NC_010658.1	3211344	3213602	-	-	-	SBBS512_RS19610	WP_001281892.1	752	MULTISPECIES: DNA topoisomerase IV subunit A
chr	NC_010658.1	3213930	3214148	-	-	-	SBBS512_RS19615	WP_000527658.1	72	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3214148	3214630	-	-	-	SBBS512_RS19620	WP_000183511.1	160	MULTISPECIES: AraC family transcriptional regulator
chr	NC_010658.1	3214683	3215075	-	-	-	SBBS512_RS19625	WP_000712658.1	130	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3215227	3215886	+	-	-	SBBS512_RS19630	WP_001221498.1	219	MULTISPECIES: two-component system response regulator QseB
chr	NC_010658.1	3215883	3217232	+	-	-	SBBS512_RS19635	WP_000673379.1	449	MULTISPECIES: two-component sensor histidine kinase
chr	NC_010658.1	3217342	3217923	+	-	-	SBBS512_RS19640	WP_000065430.1	193	MULTISPECIES: modulator of drug activity B
chr	NC_010658.1	3217954	3218268	+	-	-	SBBS512_RS19645	WP_000958598.1	104	MULTISPECIES: quinol monooxygenase YgiN
chr	NC_010658.1	3218316	3220208	-	-	-	SBBS512_RS19650	WP_000195274.1	630	MULTISPECIES: DNA topoisomerase IV subunit B
chr	NC_010658.1	3220237	3220818	-	-	-	SBBS512_RS19655	WP_000105736.1	193	MULTISPECIES: esterase YqiA
chr	NC_010658.1	3220818	3221645	-	-	-	SBBS512_RS19660	WP_000444747.1	275	MULTISPECIES: phosphodiesterase
chr	NC_010658.1	3221670	3222092	-	-	-	SBBS512_RS19665	WP_000833393.1	140	MULTISPECIES: dehydrogenase
chr	NC_010658.1	3222093	3222722	-	-	-	SBBS512_RS19670	WP_000917116.1	209	MULTISPECIES: ADP-ribose pyrophosphatase
chr	NC_010658.1	3222927	3224408	+	-	-	SBBS512_RS19675	WP_000735271.1	493	MULTISPECIES: outer membrane protein TolC
chr	NC_010658.1	3224408	3224662	+	-	-	SBBS512_RS19680	WP_011379274.1	84	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3224556	3225227	+	-	-	SBBS512_RS19685	WP_000831554.1	223	MULTISPECIES: membrane protein
chr	NC_010658.1	3225233	3226393	+	-	-	SBBS512_RS19690	WP_000442860.1	386	MULTISPECIES: ATP-Grasp family ATPase
chr	NC_010658.1	3226431	3227219	-	-	-	SBBS512_RS19695	WP_024258649.1	262	MULTISPECIES: 4,5-DOPA dioxygenase extradiol
chr	NC_010658.1	3227362	3228123	+	-	-	SBBS512_RS19700	WP_001431040.1	253	MULTISPECIES: zinc transporter ZupT
chr	NC_010658.1	3228189	3228566	-	-	-	SBBS512_RS19705	WP_000344405.1	125	MULTISPECIES: transposase
chr	NC_010658.1	3228611	3228886	-	-	-	SBBS512_RS19710	WP_001352790.1	91	MULTISPECIES: transposase
chr	NC_010658.1	3228958	3229128	-	-	-	SBBS512_RS19715	WP_000469266.1	56	MULTISPECIES: DUF4051 domain-containing protein
chr	NC_010658.1	3229389	3230042	-	-	-	SBBS512_RS19720	WP_001076997.1	217	MULTISPECIES: 3,4-dihydroxy-2-butanone-4-phosphate synthase
chr	NC_010658.1	3230370	3230873	-	-	-	SBBS512_RS19725	WP_001277833.1	167	MULTISPECIES: transposase
chr	NC_010658.1	3230792	3231067	-	-	-	SBBS512_RS29875	WP_001317300.1	91	MULTISPECIES: transposase
chr	NC_010658.1	3231193	3231483	+	-	-	SBBS512_RS19735	WP_001297598.1	96	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3232090	3232593	-	-	-	SBBS512_RS19745	WP_012421525.1	167	transposase
chr	NC_010658.1	3232512	3232787	-	-	-	SBBS512_RS19750	WP_024217409.1	91	MULTISPECIES: transposase
chr	NC_010658.1	3232852	3234480	+	-	-	SBBS512_RS19755	WP_000493387.1	542	MULTISPECIES: flotillin
chr	NC_010658.1	3234580	3234831	+	-	-	SBBS512_RS19760	WP_001406537.1	83	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3235095	3235154	+	-	-	SBBS512_RS29880	WP_001387082.1	19	MULTISPECIES: toxic membrane protein, partial
chr	NC_010658.1	3235274	3236707	-	-	-	SBBS512_RS19770	WP_000869227.1	477	MULTISPECIES: bifunctional heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase
chr	NC_010658.1	3236755	3239595	-	-	-	SBBS512_RS19775	WP_012421356.1	946	MULTISPECIES: glutamine-synthetase adenylyltransferase
chr	NC_010658.1	3239618	3240919	-	-	-	SBBS512_RS19780	WP_000046272.1	433	MULTISPECIES: inorganic triphosphatase
chr	NC_010658.1	3240936	3241121	-	-	-	SBBS512_RS19785	WP_039059594.1	61	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3241845	3243083	+	-	-	SBBS512_RS19795	WP_000708501.1	412	MULTISPECIES: multifunctional CCA tRNA nucleotidyl transferase/2\'3\'-cyclic phosphodiesterase/2\'nucleotidase/phosphatase
chr	NC_010658.1	3243240	3244061	-	-	-	SBBS512_RS19800	WP_001305111.1	273	MULTISPECIES: undecaprenyl-diphosphatase
chr	NC_010658.1	3244152	3244520	-	-	folB	SBBS512_RS19805	WP_001469253.1	122	MULTISPECIES: bifunctional dihydroneopterin aldolase/7,8-dihydroneopterin epimerase
chr	NC_010658.1	3244625	3245242	+	-	-	SBBS512_RS19810	WP_001272796.1	205	MULTISPECIES: glycerol-3-phosphate acyltransferase
chr	NC_010658.1	3246385	3246660	-	-	-	SBBS512_RS29885	WP_001317300.1	91	MULTISPECIES: transposase
chr	NC_010658.1	3246559	3246777	+	-	-	SBBS512_RS29890	WP_005114088.1	72	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3246965	3247873	+	-	-	SBBS512_RS19830	WP_039059595.1	302	MULTISPECIES: L(+)-tartrate dehydratase subunit alpha
chr	NC_010658.1	3250012	3251025	-	-	-	SBBS512_RS19845	WP_001264365.1	337	MULTISPECIES: tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD
chr	NC_010658.1	3251262	3251477	+	-	-	SBBS512_RS19850	WP_001144069.1	71	MULTISPECIES: 30S ribosomal protein S21
chr	NC_010658.1	3251588	3253333	+	-	-	SBBS512_RS19855	WP_000918857.1	581	DNA primase
chr	NC_010658.1	3253347	3253469	+	-	-	SBBS512_RS29900	WP_001126645.1	40	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3253528	3255369	+	-	-	SBBS512_RS19860	WP_000437379.1	613	MULTISPECIES: RNA polymerase sigma factor RpoD
chr	NC_010658.1	3255454	3256800	-	-	-	SBBS512_RS19865	WP_000483764.1	448	MULTISPECIES: IS4 family transposase
chr	NC_010658.1	3256887	3257393	-	-	-	SBBS512_RS19870	WP_000228937.1	168	MULTISPECIES: mismatch-specific DNA-glycosylase
chr	NC_010658.1	3257647	3258411	-	-	-	SBBS512_RS19880	WP_001065895.1	254	MULTISPECIES: siderophore-interacting protein
chr	NC_010658.1	3258699	3259322	+	-	-	SBBS512_RS19885	WP_000017993.1	207	MULTISPECIES: transcriptional regulator
chr	NC_010658.1	3259476	3260996	-	-	-	SBBS512_RS19890	WP_000094694.1	506	MULTISPECIES: aerotaxis receptor
chr	NC_010658.1	3261271	3261477	+	-	-	SBBS512_RS29910	WP_001308961.1	68	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3262878	3263153	+	-	-	SBBS512_RS19900	WP_001317300.1	91	MULTISPECIES: transposase
chr	NC_010658.1	3263072	3263575	+	-	-	SBBS512_RS19905	WP_000089821.1	167	MULTISPECIES: transposase
chr	NC_010658.1	3263591	3263839	+	-	-	SBBS512_RS19910	WP_000559555.1	82	MULTISPECIES: beta-D-galactosidase subunit beta
chr	NC_010658.1	3265469	3266539	+	-	-	SBBS512_RS19920	WP_000767651.1	356	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3269333	3271351	+	-	-	SBBS512_RS19940	WP_000121439.1	672	MULTISPECIES: NADPH-dependent 2,4-dienoyl-CoA reductase
chr	NC_010658.1	3271396	3271812	-	-	-	SBBS512_RS19945	WP_000560263.1	138	MULTISPECIES: transcriptional regulator
chr	NC_010658.1	3272065	3272304	-	-	-	SBBS512_RS19955	WP_001324797.1	79	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3272408	3273544	-	-	-	SBBS512_RS19960	WP_000018686.1	378	MULTISPECIES: ribosomal RNA large subunit methyltransferase G
chr	NC_010658.1	3273629	3274132	+	-	-	SBBS512_RS19965	WP_001295542.1	167	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3274209	3274892	+	-	-	SBBS512_RS19970	WP_001183037.1	227	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3274971	3275957	+	-	-	SBBS512_RS19975	WP_004986115.1	328	MULTISPECIES: oxidoreductase
chr	NC_010658.1	3276241	3277206	+	-	-	SBBS512_RS19980	WP_001098813.1	321	MULTISPECIES: membrane protein
chr	NC_010658.1	3277363	3277617	+	-	-	SBBS512_RS29920	WP_071821639.1	84	DNA helicase
chr	NC_010658.1	3277822	3279066	+	-	-	SBBS512_RS19985	WP_000211646.1	414	MULTISPECIES: serine/threonine transporter SstT
chr	NC_010658.1	3279071	3279622	-	-	-	SBBS512_RS19990	WP_000128126.1	183	MULTISPECIES: membrane protein
chr	NC_010658.1	3279705	3281192	-	-	-	SBBS512_RS19995	WP_001199381.1	495	altronate hydrolase
chr	NC_010658.1	3281207	3282619	-	-	-	SBBS512_RS20000	WP_000187449.1	470	MULTISPECIES: uronate isomerase
chr	NC_010658.1	3283102	3284400	+	-	-	SBBS512_RS20005	WP_012421376.1	432	MFS transporter
chr	NC_010658.1	3284488	3285576	-	-	-	SBBS512_RS20010	WP_001245986.1	362	MULTISPECIES: minor pilin and initiator
chr	NC_010658.1	3285790	3286065	+	-	-	SBBS512_RS20015	WP_001352790.1	91	MULTISPECIES: transposase
chr	NC_010658.1	3286110	3286487	+	-	-	SBBS512_RS20020	WP_000344405.1	125	MULTISPECIES: transposase
chr	NC_010658.1	3286705	3286908	+	-	-	SBBS512_RS20025	WP_000051841.1	67	MULTISPECIES: protein AaeX
chr	NC_010658.1	3287854	3289821	+	-	-	SBBS512_RS20035	WP_000510974.1	655	MULTISPECIES: p-hydroxybenzoic acid efflux pump subunit AaeB
chr	NC_010658.1	3289913	3290185	+	-	-	SBBS512_RS20040	WP_001029013.1	90	MULTISPECIES: barnase inhibitor
chr	NC_010658.1	3290241	3290504	-	-	-	SBBS512_RS20045	WP_000695690.1	87	MULTISPECIES: membrane protein
chr	NC_010658.1	3290869	3291339	-	-	-	SBBS512_RS20050	WP_001257846.1	156	MULTISPECIES: arginine repressor
chr	NC_010658.1	3291774	3292712	+	-	-	SBBS512_RS20055	WP_001295272.1	312	MULTISPECIES: malate dehydrogenase
chr	NC_010658.1	3292775	3293842	-	-	-	SBBS512_RS20060	WP_000497730.1	355	MULTISPECIES: outer membrane-stress sensor serine endopeptidase DegS
chr	NC_010658.1	3293932	3295299	-	-	-	SBBS512_RS20065	WP_001295271.1	455	MULTISPECIES: periplasmic pH-dependent serine endoprotease DegQ
chr	NC_010658.1	3295453	3295851	-	-	-	SBBS512_RS20070	WP_001295270.1	132	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3296045	3297172	+	-	-	SBBS512_RS20075	WP_001192305.1	375	MULTISPECIES: cell division protein ZapE
chr	NC_010658.1	3297390	3297818	+	-	-	SBBS512_RS20080	WP_004986574.1	142	MULTISPECIES: 50S ribosomal protein L13
chr	NC_010658.1	3297834	3298226	+	-	-	SBBS512_RS20085	WP_000829818.1	130	MULTISPECIES: 30S ribosomal protein S9
chr	NC_010658.1	3298621	3299259	+	-	sspA	SBBS512_RS20090	WP_000257293.1	212	MULTISPECIES: stringent starvation protein A
chr	NC_010658.1	3299265	3299762	+	-	-	SBBS512_RS20095	WP_000366130.1	165	MULTISPECIES: stringent starvation protein B
chr	NC_010658.1	3299805	3300905	-	-	-	SBBS512_RS20100	WP_024258650.1	366	MULTISPECIES: C4-dicarboxylate transporter
chr	NC_010658.1	3300893	3301171	-	-	-	SBBS512_RS29935	WP_071821640.1	92	MULTISPECIES: C4-dicarboxylate ABC transporter
chr	NC_010658.1	3301551	3302342	+	-	-	SBBS512_RS20105	WP_000523845.1	263	MULTISPECIES: transcriptional regulator NanR
chr	NC_010658.1	3302464	3303357	+	-	-	SBBS512_RS20110	WP_000224714.1	297	MULTISPECIES: N-acetylneuraminate lyase
chr	NC_010658.1	3303466	3304956	+	-	-	SBBS512_RS20115	WP_000108459.1	496	MULTISPECIES: MFS transporter
chr	NC_010658.1	3305004	3305693	+	-	-	SBBS512_RS20120	WP_000054239.1	229	MULTISPECIES: N-acetylmannosamine-6-P epimerase
chr	NC_010658.1	3305690	3306565	+	-	-	SBBS512_RS20125	WP_000209049.1	291	MULTISPECIES: N-acetylmannosamine kinase
chr	NC_010658.1	3306562	3307026	+	-	-	SBBS512_RS20130	WP_000979883.1	154	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3307102	3307407	-	-	-	SBBS512_RS20135	WP_000639208.1	101	MULTISPECIES: transposase
chr	NC_010658.1	3308087	3309505	-	-	-	SBBS512_RS20145	WP_000081674.1	472	MULTISPECIES: glutamate synthase
chr	NC_010658.1	3309518	3313978	-	-	-	SBBS512_RS20150	WP_012421658.1	1486	MULTISPECIES: glutamate synthase large subunit
chr	NC_010658.1	3314025	3314261	+	-	-	SBBS512_RS29950	WP_071524573.1	78	MULTISPECIES: hypothetical protein
chr	NC_010658.1	3314653	3315582	+	-	-	SBBS512_RS20155	WP_012421360.1	309	MULTISPECIES: TIGR01212 family radical SAM protein
chr	NC_010658.1	3315678	3318014	+	-	-	SBBS512_RS20160	WP_000809765.1	778	hybrid sensor histidine kinase/response regulator
chr	NC_010658.1	3318244	3318897	+	-	-	SBBS512_RS20165	WP_001299134.1	217	MULTISPECIES: glutamine amidotransferase
chr	NC_010658.1	3319619	3320278	-	-	-	SBBS512_RS20175	WP_000620391.1	219	hypothetical protein
chr	NC_010658.1	3320492	3320764	-	-	-	SBBS512_RS20180	WP_000216791.1	90	MULTISPECIES: phosphocarrier protein NPr
chr	NC_010658.1	3320761	3321615	-	-	-	SBBS512_RS20185	WP_000243741.1	284	MULTISPECIES: RNase adaptor protein RapZ
chr	NC_010658.1	3321661	3322152	-	-	-	SBBS512_RS20190	WP_000183676.1	163	MULTISPECIES: PTS IIA-like nitrogen regulatory protein PtsN
chr	NC_010658.1	3322270	3322557	-	-	-	SBBS512_RS20195	WP_001176593.1	95	MULTISPECIES: ribosome hibernation promoting factor HPF
chr	NC_010658.1	3322580	3324013	-	-	-	SBBS512_RS20200	WP_000809051.1	477	MULTISPECIES: RNA polymerase sigma-54 factor
chr	NC_010658.1	3324061	3324786	-	-	-	SBBS512_RS20205	WP_000224099.1	241	MULTISPECIES: ABC transporter ATP-binding protein
chr	NC_010658.1	3324793	3325350	-	-	-	SBBS512_RS20210	WP_000669785.1	185	MULTISPECIES: lipopolysaccharide ABC transporter substrate-binding protein LptA
chr	NC_010658.1	3325319	3325894	-	-	-	SBBS512_RS20215	WP_000030537.1	191	MULTISPECIES: LPS export ABC transporter periplasmic protein LptC
chr	NC_010658.1	3325891	3326457	-	-	-	SBBS512_RS20220	WP_000030004.1	188	MULTISPECIES: 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase
chr	NC_010658.1	3326478	3327464	-	-	-	SBBS512_RS20225	WP_001295557.1	328	MULTISPECIES: arabinose 5-phosphate isomerase KdsD
chr	NC_010658.1	3327478	3328455	-	-	-	SBBS512_RS20230	WP_000922867.1	325	MULTISPECIES: calcium/sodium antiporter
chr	NC_010658.1	3328665	3329474	+	-	-	SBBS512_RS20235	WP_000438245.1	269	MULTISPECIES: phospholipid ABC transporter ATP-binding protein MlaF
chr	NC_010658.1	3329482	3330264	+	-	-	SBBS512_RS20240	WP_000925795.1	260	MULTISPECIES: phospholipid ABC transporter permease
chr	NC_010658.1	3330269	3330820	+	-	-	SBBS512_RS20245	WP_001296448.1	183	MULTISPECIES: outer membrane lipid asymmetry maintenance protein MlaD
chr	NC_010658.1	3330839	3331474	+	-	-	SBBS512_RS20250	WP_000476487.1	211	MULTISPECIES: phospholipid-binding protein
chr	NC_010658.1	3331474	3331767	+	-	-	SBBS512_RS20255	WP_012421457.1	97	phospholipid ABC transporter substrate-binding protein
chr	NC_010658.1	3331927	3332181	+	-	-	SBBS512_RS20260	WP_000429656.1	84	MULTISPECIES: acid stress protein IbaG
chr	NC_010658.1	3332236	3333495	+	-	-	SBBS512_RS20265	WP_000357260.1	419	MULTISPECIES: UDP-N-acetylglucosamine 1-carboxyvinyltransferase
chr	NC_010658.1	3333543	3333821	-	-	-	SBBS512_RS20270	WP_000445420.1	92	MULTISPECIES: transcriptional regulator
chr	NC_010658.1	3334049	3335020	-	-	-	SBBS512_RS20275	WP_001047335.1	323	MULTISPECIES: octaprenyl diphosphate synthase
chr	NC_010658.1	3335279	3335590	+	-	-	SBBS512_RS20280	WP_000271401.1	103	MULTISPECIES: 50S ribosomal protein L21
chr	NC_010658.1	3335611	3335868	+	-	-	SBBS512_RS20285	WP_000940595.1	85	MULTISPECIES: 50S ribosomal protein L27
chr	NC_010658.1	3335995	3336960	+	-	-	SBBS512_RS20290	WP_000813016.1	321	MULTISPECIES: EamA family transporter
chr	NC_010658.1	3336976	3338148	+	-	obgE	SBBS512_RS20295	WP_000673561.1	390	MULTISPECIES: GTPase ObgE
chr	NC_010658.1	3338188	3339621	-	-	-	SBBS512_RS20300	WP_001212655.1	477	MULTISPECIES: D-alanyl-D-alanine carboxypeptidase
chr	NC_010658.1	3339869	3340345	+	-	-	SBBS512_RS20305	WP_001148001.1	158	MULTISPECIES: transcription elongation factor GreA
chr	NC_010658.1	3340502	3340795	-	-	-	SBBS512_RS20310	WP_001054420.1	97	MULTISPECIES: RNA-binding protein
chr	NC_010658.1	3340921	3341550	+	-	-	SBBS512_RS20315	WP_000145975.1	209	MULTISPECIES: 23S rRNA (uridine(2552)-2\'-O)-methyltransferase
chr	NC_010658.1	3341650	3343584	+	-	hflB	SBBS512_RS20320	WP_001107475.1	644	MULTISPECIES: ATP-dependent metalloprotease
